,RoundID,MatchID,Team Initials,Coach Name,Line-up,Shirt Number,Player Name,Position,Event
18714,322,348,SCO,ROXBURGH Andy (SCO),S,1,LEIGHTON,GK,
18715,322,348,SWE,NORDIN Olle (SWE),S,3,Glenn HYSEN,C,
18716,322,348,SCO,ROXBURGH Andy (SCO),S,2,Alex McLEISH,,
18717,322,348,SWE,NORDIN Olle (SWE),S,4,Peter LARSSON,,O75'
18718,322,348,SCO,ROXBURGH Andy (SCO),S,3,Roy AITKEN,C,
18719,322,348,SWE,NORDIN Olle (SWE),S,6,Roland NILSSON,,
18720,322,348,SCO,ROXBURGH Andy (SCO),S,6,Maurice MALPAS,,
18721,322,348,SWE,NORDIN Olle (SWE),S,8,Stefan SCHWARZ,,
18722,322,348,SCO,ROXBURGH Andy (SCO),S,7,Mo JOHNSTON,,P81'
18723,322,348,SWE,NORDIN Olle (SWE),S,10,Klas INGESSON,,
18724,322,348,SCO,ROXBURGH Andy (SCO),S,10,Murdo McLEOD,,
18725,322,348,SWE,NORDIN Olle (SWE),S,13,Anders LIMPAR,,
18726,322,348,SCO,ROXBURGH Andy (SCO),S,13,DURIE,,O75'
18727,322,348,SWE,NORDIN Olle (SWE),S,14,Joakim NILSSON,,
18728,322,348,SCO,ROXBURGH Andy (SCO),S,15,Craig LEVEIN,,
18729,322,348,SWE,NORDIN Olle (SWE),S,16,Jonas THERN,,Y59'
18730,322,348,SCO,ROXBURGH Andy (SCO),S,16,Stuart McCALL,,G11'
18731,322,348,SWE,NORDIN Olle (SWE),S,17,Tomas BROLIN,,
18732,322,348,SCO,ROXBURGH Andy (SCO),S,19,David McPHERSON,,Y68'
18733,322,348,SWE,NORDIN Olle (SWE),S,21,Stefan PETTERSON,,O62'
18734,322,348,SCO,ROXBURGH Andy (SCO),S,21,Robert FLECK,,O84'
18735,322,348,SWE,NORDIN Olle (SWE),N,1,Sven ANDERSSON,,
18736,322,348,SCO,ROXBURGH Andy (SCO),N,4,Richard GOUGH,,
18737,322,348,SWE,NORDIN Olle (SWE),N,2,Jan ERIKSSON,,
18738,322,348,SCO,ROXBURGH Andy (SCO),N,5,Paul McSTAY,,I75'
18739,322,348,SWE,NORDIN Olle (SWE),N,5,Roger LJUNG,,
18740,322,348,SCO,ROXBURGH Andy (SCO),N,8,Jim BETT,,
18741,322,348,SWE,NORDIN Olle (SWE),N,7,Niclas NYHLEN,,
18742,322,348,SCO,ROXBURGH Andy (SCO),N,9,Alistair McCOIST,,I84'
18743,322,348,SWE,NORDIN Olle (SWE),N,9,Leif ENGQVIST,,
18744,322,348,SCO,ROXBURGH Andy (SCO),N,11,Gary GILLESPIE,,
18745,322,348,SWE,NORDIN Olle (SWE),N,11,Ulrik JANSSON,,
18746,322,348,SCO,ROXBURGH Andy (SCO),N,12,Andy GORAM,,
18747,322,348,SWE,NORDIN Olle (SWE),N,12,Lars ERIKSSON,,
18748,322,348,SCO,ROXBURGH Andy (SCO),N,14,Alan McINALLY,,
18749,322,348,SWE,NORDIN Olle (SWE),N,15,Glenn STROMBERG,,I75' G86'
18750,322,348,SCO,ROXBURGH Andy (SCO),N,17,Stewart McKIMMIE,,
18751,322,348,SWE,NORDIN Olle (SWE),N,18,Johnny EKSTROM,,I62'
18752,322,348,SCO,ROXBURGH Andy (SCO),N,18,John COLLINS,,
18753,322,348,SWE,NORDIN Olle (SWE),N,19,Mats GREN,,
18754,322,348,SCO,ROXBURGH Andy (SCO),N,20,Gary McALLISTER,,
18755,322,348,SWE,NORDIN Olle (SWE),N,20,Mats MAGNUSSON,,
18756,322,348,SCO,ROXBURGH Andy (SCO),N,22,Bryan GUNN,,
18757,322,160,ENG,ROBSON Bobby (ENG),S,1,Peter SHILTON,GK,
18758,322,160,NED,BEENHAKKER Leo (NED),S,1,Hans VAN BREUKELEN,GK,
18759,322,160,ENG,ROBSON Bobby (ENG),S,3,Stuart PEARCE,,
18760,322,160,NED,BEENHAKKER Leo (NED),S,2,Berry VAN AERLE,,
18761,322,160,ENG,ROBSON Bobby (ENG),S,5,Des WALKER,,
18762,322,160,NED,BEENHAKKER Leo (NED),S,3,Frank RIJKAARD,,
18763,322,160,ENG,ROBSON Bobby (ENG),S,6,Terry BUTCHER,,
18764,322,160,NED,BEENHAKKER Leo (NED),S,4,Ronald KOEMAN,,
18765,322,160,ENG,ROBSON Bobby (ENG),S,7,Bryan ROBSON,C,O64'
18766,322,160,NED,BEENHAKKER Leo (NED),S,5,Adri VAN TIGGELEN,,
18767,322,160,ENG,ROBSON Bobby (ENG),S,8,Chris WADDLE,,O59'
18768,322,160,NED,BEENHAKKER Leo (NED),S,6,Jan WOUTERS,,
18769,322,160,ENG,ROBSON Bobby (ENG),S,10,Gary LINEKER,,
18770,322,160,NED,BEENHAKKER Leo (NED),S,9,Marco VAN BASTEN,,
18771,322,160,ENG,ROBSON Bobby (ENG),S,11,John BARNES,,
18772,322,160,NED,BEENHAKKER Leo (NED),S,10,Ruud GULLIT,C,
18773,322,160,ENG,ROBSON Bobby (ENG),S,12,Paul PARKER,,
18774,322,160,NED,BEENHAKKER Leo (NED),S,11,Richard WITSCHGE,,
18775,322,160,ENG,ROBSON Bobby (ENG),S,14,Mark WRIGHT,,
18776,322,160,NED,BEENHAKKER Leo (NED),S,14,Johnny VAN T SCHIP,,O74'
18777,322,160,ENG,ROBSON Bobby (ENG),S,19,Paul GASCOIGNE,,
18778,322,160,NED,BEENHAKKER Leo (NED),S,17,Hans GILLHAUS,,
18779,322,160,ENG,ROBSON Bobby (ENG),N,2,Gary STEVENS,,
18780,322,160,NED,BEENHAKKER Leo (NED),N,7,Erwin KOEMAN,,
18781,322,160,ENG,ROBSON Bobby (ENG),N,4,Neil WEBB,,
18782,322,160,NED,BEENHAKKER Leo (NED),N,8,Gerald VANENBURG,,
18783,322,160,ENG,ROBSON Bobby (ENG),N,9,Peter BEARDSLEY,,
18784,322,160,NED,BEENHAKKER Leo (NED),N,12,Wim KIEFT,,I74'
18785,322,160,ENG,ROBSON Bobby (ENG),N,13,Chris WOODS,,
18786,322,160,NED,BEENHAKKER Leo (NED),N,13,Graeme RUTJES,,
18787,322,160,ENG,ROBSON Bobby (ENG),N,15,Tony DORIGO,,
18788,322,160,NED,BEENHAKKER Leo (NED),N,15,Bryan ROY,,
18789,322,160,ENG,ROBSON Bobby (ENG),N,16,Steve McMAHON,,
18790,322,160,NED,BEENHAKKER Leo (NED),N,16,Joop HIELE,,
18791,322,160,ENG,ROBSON Bobby (ENG),N,17,David PLATT,,I64'
18792,322,160,NED,BEENHAKKER Leo (NED),N,18,Henk FRAESER,,
18793,322,160,ENG,ROBSON Bobby (ENG),N,18,Steve HODGE,,
18794,322,160,NED,BEENHAKKER Leo (NED),N,19,John VAN LOEN,,
18795,322,160,ENG,ROBSON Bobby (ENG),N,20,Trevor STEVEN,,
18796,322,160,NED,BEENHAKKER Leo (NED),N,20,WINTER,,
18797,322,160,ENG,ROBSON Bobby (ENG),N,21,Steve BULL,,I59'
18798,322,160,NED,BEENHAKKER Leo (NED),N,21,Danny BLIND,,
18799,322,160,ENG,ROBSON Bobby (ENG),N,22,Dave BEASANT,,
18800,322,160,NED,BEENHAKKER Leo (NED),N,22,Stanley MENZO,,
18801,322,152,IRL,CHARLTON Jack (ENG),S,1,Pat BONNER,GK,
18802,322,152,EGY,EL GOHARY Mahmoud (EGY),S,1,Ahmed SHOBEIR,GK,Y72'
18803,322,152,IRL,CHARLTON Jack (ENG),S,2,Chris MORRIS,,Y51'
18804,322,152,EGY,EL GOHARY Mahmoud (EGY),S,2,Ibrahim HASSAN,,
18805,322,152,IRL,CHARLTON Jack (ENG),S,3,Steve STAUNTON,,
18806,322,152,EGY,EL GOHARY Mahmoud (EGY),S,3,Rabie YASSIN,C,
18807,322,152,IRL,CHARLTON Jack (ENG),S,4,Mick MC CARTHY,C,
18808,322,152,EGY,EL GOHARY Mahmoud (EGY),S,4,Hany RAMZY,,
18809,322,152,IRL,CHARLTON Jack (ENG),S,5,Kevin MORAN,,
18810,322,152,EGY,EL GOHARY Mahmoud (EGY),S,5,Hesham YAKAN,,
18811,322,152,IRL,CHARLTON Jack (ENG),S,7,Paul McGRATH,,
18812,322,152,EGY,EL GOHARY Mahmoud (EGY),S,7,Ismail YOUSSEF,,
18813,322,152,IRL,CHARLTON Jack (ENG),S,8,Ray HOUGHTON,,
18814,322,152,EGY,EL GOHARY Mahmoud (EGY),S,8,Magdy ABDELGHANY,,
18815,322,152,IRL,CHARLTON Jack (ENG),S,9,John ALDRIDGE,,O64'
18816,322,152,EGY,EL GOHARY Mahmoud (EGY),S,9,Hossam HASSAN,,
18817,322,152,IRL,CHARLTON Jack (ENG),S,10,Tony CASCARINO,,O84'
18818,322,152,EGY,EL GOHARY Mahmoud (EGY),S,16,Magdy TOLBA,,O60'
18819,322,152,IRL,CHARLTON Jack (ENG),S,11,Kevin SHEEDY,,
18820,322,152,EGY,EL GOHARY Mahmoud (EGY),S,18,Osama ORABY,,
18821,322,152,IRL,CHARLTON Jack (ENG),S,13,Andy TOWNSEND,,
18822,322,152,EGY,EL GOHARY Mahmoud (EGY),S,20,Ahmed EL KASS,,O76'
18823,322,152,IRL,CHARLTON Jack (ENG),N,6,Ronnie WHELAN,,
18824,322,152,EGY,EL GOHARY Mahmoud (EGY),N,6,Ashraf KASEM,,
18825,322,152,IRL,CHARLTON Jack (ENG),N,12,David O LEARY,,
18826,322,152,EGY,EL GOHARY Mahmoud (EGY),N,10,Gamal ABDELHAMID,,I76'
18827,322,152,IRL,CHARLTON Jack (ENG),N,14,Christopher HUGHTON,,
18828,322,152,EGY,EL GOHARY Mahmoud (EGY),N,11,Tarek SOLIMAN,,
18829,322,152,IRL,CHARLTON Jack (ENG),N,15,Bernard SLAVEN,,
18830,322,152,EGY,EL GOHARY Mahmoud (EGY),N,12,Taher ABOU ZEID,,I60'
18831,322,152,IRL,CHARLTON Jack (ENG),N,16,John SHERIDAN,,
18832,322,152,EGY,EL GOHARY Mahmoud (EGY),N,13,Ahmed RAMZY,,
18833,322,152,IRL,CHARLTON Jack (ENG),N,17,Niall QUINN,,I84'
18834,322,152,EGY,EL GOHARY Mahmoud (EGY),N,14,Alaa MAYHOUB,,
18835,322,152,IRL,CHARLTON Jack (ENG),N,18,Frank STAPLETON,,
18836,322,152,EGY,EL GOHARY Mahmoud (EGY),N,15,Saber EID,,
18837,322,152,IRL,CHARLTON Jack (ENG),N,19,David KELLY,,
18838,322,152,EGY,EL GOHARY Mahmoud (EGY),N,17,Ayman SHAWKY,,
18839,322,152,IRL,CHARLTON Jack (ENG),N,20,John BYRNE,,
18840,322,152,EGY,EL GOHARY Mahmoud (EGY),N,19,Adel ABDELRAHMAN,,
18841,322,152,IRL,CHARLTON Jack (ENG),N,21,Alan McLOUGHLIN,,I64'
18842,322,152,EGY,EL GOHARY Mahmoud (EGY),N,21,Ayman TAHER,,
18843,322,152,IRL,CHARLTON Jack (ENG),N,22,Gerald PEYTON,,
18844,322,152,EGY,EL GOHARY Mahmoud (EGY),N,22,Thabet EL BATAL,,
18845,322,175,KOR,LEE Hoe Taik (KOR),S,21,CHOI In Young,GK,
18846,322,175,ESP,SUAREZ Luis (ESP),S,1,ZUBIZARRETA,GK,
18847,322,175,KOR,LEE Hoe Taik (KOR),S,2,PARK Kyung Hoon,,O68'
18848,322,175,ESP,SUAREZ Luis (ESP),S,2,CHENDO,,
18849,322,175,KOR,LEE Hoe Taik (KOR),S,3,CHOI Kang Hee,,
18850,322,175,ESP,SUAREZ Luis (ESP),S,4,ANDRINUA,,
18851,322,175,KOR,LEE Hoe Taik (KOR),S,4,YOON Deok Yeo,,Y51'
18852,322,175,ESP,SUAREZ Luis (ESP),S,5,Manuel SANCHIS,,
18853,322,175,KOR,LEE Hoe Taik (KOR),S,8,CHUNG Hae Won,,Y28' O52'
18854,322,175,ESP,SUAREZ Luis (ESP),S,6,MARTIN VAZQUEZ,,
18855,322,175,KOR,LEE Hoe Taik (KOR),S,9,HWANG Bo Kwan,,G43' Y68'
18856,322,175,ESP,SUAREZ Luis (ESP),S,9,Emilio BUTRAGUENO,C,O76'
18857,322,175,KOR,LEE Hoe Taik (KOR),S,11,BYUN Byung Joo,,
18858,322,175,ESP,SUAREZ Luis (ESP),S,11,Francisco VILLARROYA,,
18859,322,175,KOR,LEE Hoe Taik (KOR),S,14,CHOI Soon Ho,C,
18860,322,175,ESP,SUAREZ Luis (ESP),S,14,Alberto GORRIZ,,
18861,322,175,KOR,LEE Hoe Taik (KOR),S,16,KIM Joo Sung,,
18862,322,175,ESP,SUAREZ Luis (ESP),S,15,ROBERTO,,O81'
18863,322,175,KOR,LEE Hoe Taik (KOR),S,17,GU Sang Bum,,
18864,322,175,ESP,SUAREZ Luis (ESP),S,19,JULIO SALINAS,,
18865,322,175,KOR,LEE Hoe Taik (KOR),S,20,M B HONG,,
18866,322,175,ESP,SUAREZ Luis (ESP),S,21,MICHEL,,G23' G61' G81'
18867,322,175,KOR,LEE Hoe Taik (KOR),N,1,KIM Poong Jo,,
18868,322,175,ESP,SUAREZ Luis (ESP),N,3,Manuel JIMENEZ,,
18869,322,175,KOR,LEE Hoe Taik (KOR),N,5,CHUNG Yong Hwan,,
18870,322,175,ESP,SUAREZ Luis (ESP),N,7,Miguel PARDEZA,,
18871,322,175,KOR,LEE Hoe Taik (KOR),N,6,LEE Tae Ho,,
18872,322,175,ESP,SUAREZ Luis (ESP),N,8,QUIQUE,,
18873,322,175,KOR,LEE Hoe Taik (KOR),N,7,NOH Soo Jin,,I52'
18874,322,175,ESP,SUAREZ Luis (ESP),N,10,FERNANDO,,I76'
18875,322,175,KOR,LEE Hoe Taik (KOR),N,10,LEE Sang Yoon,,
18876,322,175,ESP,SUAREZ Luis (ESP),N,12,ALKORTA M.,,
18877,322,175,KOR,LEE Hoe Taik (KOR),N,12,LEE Heung Sil,,
18878,322,175,ESP,SUAREZ Luis (ESP),N,13,Juan Carlos ABLANEDO,,
18879,322,175,KOR,LEE Hoe Taik (KOR),N,13,CHUNG Jong Soo,,I68'
18880,322,175,ESP,SUAREZ Luis (ESP),N,16,Jose Maria BAKERO,,I81'
18881,322,175,KOR,LEE Hoe Taik (KOR),N,15,CHO Min Kook,,
18882,322,175,ESP,SUAREZ Luis (ESP),N,17,Fernando HIERRO,,
18883,322,175,KOR,LEE Hoe Taik (KOR),N,18,S H HWANG,,
18884,322,175,ESP,SUAREZ Luis (ESP),N,18,RAFA PAZ,,
18885,322,175,KOR,LEE Hoe Taik (KOR),N,19,JEONG Gi Dong,,
18886,322,175,ESP,SUAREZ Luis (ESP),N,20,MANOLO,,
18887,322,175,KOR,LEE Hoe Taik (KOR),N,22,LEE Young Jin,,
18888,322,175,ESP,SUAREZ Luis (ESP),N,22,Jose OCHOTORENA,,
18889,322,66,BEL,THYS Guy (BEL),S,1,Michel PREUDHOMME,GK,
18890,322,66,URU,TABAREZ Oscar (URU),S,1,Fernando ALVEZ,GK,
18891,322,66,BEL,THYS Guy (BEL),S,2,Eric GERETS,,Y35' Y42' RSY42'
18892,322,66,URU,TABAREZ Oscar (URU),S,2,Nelson GUTIERREZ,,
18893,322,66,BEL,THYS Guy (BEL),S,4,Leo CLIJSTERS,,G15' OH46'
18894,322,66,URU,TABAREZ Oscar (URU),S,3,Hugo DE LEON,,
18895,322,66,BEL,THYS Guy (BEL),S,5,Bruno VERSAVEL,,O73'
18896,322,66,URU,TABAREZ Oscar (URU),S,4,Jose HERRERA,,
18897,322,66,BEL,THYS Guy (BEL),S,7,Stephane DEMOL,,
18898,322,66,URU,TABAREZ Oscar (URU),S,5,Jose PERDOMO,,
18899,322,66,BEL,THYS Guy (BEL),S,8,Franky VAN DER ELST,,
18900,322,66,URU,TABAREZ Oscar (URU),S,6,Alfonso DOMINGUEZ,,
18901,322,66,BEL,THYS Guy (BEL),S,9,Marc DE GRIJSE,,
18902,322,66,URU,TABAREZ Oscar (URU),S,7,Antonio ALZAMENDI,,OH46'
18903,322,66,BEL,THYS Guy (BEL),S,10,Enzo SCIFO,,G24'
18904,322,66,URU,TABAREZ Oscar (URU),S,8,Santiago OSTOLAZA,,O56'
18905,322,66,BEL,THYS Guy (BEL),S,11,Jan CEULEMANS,C,G47'
18906,322,66,URU,TABAREZ Oscar (URU),S,9,Enzo FRANCESCOLI,C,
18907,322,66,BEL,THYS Guy (BEL),S,13,Georges GRUN,,
18908,322,66,URU,TABAREZ Oscar (URU),S,10,Ruben PAZ,,
18909,322,66,BEL,THYS Guy (BEL),S,16,Michel DE WOLF,,
18910,322,66,URU,TABAREZ Oscar (URU),S,11,Ruben SOSA,,Y40'
18911,322,66,BEL,THYS Guy (BEL),N,3,Philippe ALBERT,,
18912,322,66,URU,TABAREZ Oscar (URU),N,12,Eduardo PEREIRA,,
18913,322,66,BEL,THYS Guy (BEL),N,6,Marc EMMERS,,IH46'
18914,322,66,URU,TABAREZ Oscar (URU),N,13,Felipe REVELEZ,,
18915,322,66,BEL,THYS Guy (BEL),N,12,Gilbert BODART,,
18916,322,66,URU,TABAREZ Oscar (URU),N,14,Jose PINTOS,,
18917,322,66,BEL,THYS Guy (BEL),N,14,Nico CLAESEN,,
18918,322,66,URU,TABAREZ Oscar (URU),N,15,Carlos CORREA,,
18919,322,66,BEL,THYS Guy (BEL),N,15,Jean Francois DE SART,,
18920,322,66,URU,TABAREZ Oscar (URU),N,16,Pablo BENGOECHEA,,I56' G73'
18921,322,66,BEL,THYS Guy (BEL),N,17,Pascal PLOVIE,,
18922,322,66,URU,TABAREZ Oscar (URU),N,17,Sergio MARTINEZ,,
18923,322,66,BEL,THYS Guy (BEL),N,18,Lorenzo STAELENS,,
18924,322,66,URU,TABAREZ Oscar (URU),N,18,Carlos AGUILERA,,IH46'
18925,322,66,BEL,THYS Guy (BEL),N,19,Marc VAN DER LINDEN,,
18926,322,66,URU,TABAREZ Oscar (URU),N,19,Daniel FONSECA,,
18927,322,66,BEL,THYS Guy (BEL),N,20,Filip DE WILDE,,
18928,322,66,URU,TABAREZ Oscar (URU),N,20,Ruben PEREIRA,,
18929,322,66,BEL,THYS Guy (BEL),N,21,Marc WILMOTS,,
18930,322,66,URU,TABAREZ Oscar (URU),N,21,William CASTRO,,
18931,322,66,BEL,THYS Guy (BEL),N,22,Patrick VERVOORT,,I73'
18932,322,66,URU,TABAREZ Oscar (URU),N,22,Adolfo ZEOLI,,
18933,322,29,ARG,BILARDO Carlos (ARG),S,12,Sergio GOYCOCHEA,GK,
18934,322,29,ROU,JENEI Emerich (ROU),S,1,Silviu LUNG,GKC,
18935,322,29,ARG,BILARDO Carlos (ARG),S,2,Sergio BATISTA,,Y86'
18936,322,29,ROU,JENEI Emerich (ROU),S,2,Mircea REDNIC,,
18937,322,29,ARG,BILARDO Carlos (ARG),S,4,Jose BASUALDO,,
18938,322,29,ROU,JENEI Emerich (ROU),S,3,Michael KLEIN,,
18939,322,29,ARG,BILARDO Carlos (ARG),S,7,Jorge BURRUCHAGA,,O60'
18940,322,29,ROU,JENEI Emerich (ROU),S,4,Ioan ANDONE,,
18941,322,29,ARG,BILARDO Carlos (ARG),S,8,Claudio CANIGGIA,,
18942,322,29,ROU,JENEI Emerich (ROU),S,5,Iosif ROTARIU,,
18943,322,29,ARG,BILARDO Carlos (ARG),S,10,Diego MARADONA,C,
18944,322,29,ROU,JENEI Emerich (ROU),S,6,POPESCU GH.,,
18945,322,29,ARG,BILARDO Carlos (ARG),S,15,Pedro MONZON,,G62'
18946,322,29,ROU,JENEI Emerich (ROU),S,7,LACATUS,,Y4'
18947,322,29,ARG,BILARDO Carlos (ARG),S,16,Julio OLARTICOECHEA,,
18948,322,29,ROU,JENEI Emerich (ROU),S,8,Ioan SABAU,,O82'
18949,322,29,ARG,BILARDO Carlos (ARG),S,18,Jose SERRIZUELA,,Y73'
18950,322,29,ROU,JENEI Emerich (ROU),S,10,HAGI,,Y8'
18951,322,29,ARG,BILARDO Carlos (ARG),S,20,Juan SIMON,,
18952,322,29,ROU,JENEI Emerich (ROU),S,18,Gavril BALINT,,G68' O72'
18953,322,29,ARG,BILARDO Carlos (ARG),S,21,Pedro TROGLIO,,O53'
18954,322,29,ROU,JENEI Emerich (ROU),S,21,Ioan LUPESCU,,Y32'
18955,322,29,ARG,BILARDO Carlos (ARG),N,1,Angel COMIZZO,GK,
18956,322,29,ROU,JENEI Emerich (ROU),N,12,Bogdan STELEA,GK,
18957,322,29,ARG,BILARDO Carlos (ARG),N,1,Nery PUMPIDO,GK,
18958,322,29,ROU,JENEI Emerich (ROU),N,22,Gheorghe LILIAC,GK,
18959,322,29,ARG,BILARDO Carlos (ARG),N,22,Fabian CANCELARICH,GK,
18960,322,29,ROU,JENEI Emerich (ROU),N,9,Rodion CAMATARU,,
18961,322,29,ARG,BILARDO Carlos (ARG),N,3,Abel BALBO,,
18962,322,29,ROU,JENEI Emerich (ROU),N,11,Danut LUPU,,I72'
18963,322,29,ARG,BILARDO Carlos (ARG),N,5,Edgardo BAUZA,,
18964,322,29,ROU,JENEI Emerich (ROU),N,13,Adrian POPESCU,,
18965,322,29,ARG,BILARDO Carlos (ARG),N,6,Gabriel CALDERON,,
18966,322,29,ROU,JENEI Emerich (ROU),N,14,Florin RADUCIOIU,,
18967,322,29,ARG,BILARDO Carlos (ARG),N,9,Gustavo DEZOTTI,,I60'
18968,322,29,ROU,JENEI Emerich (ROU),N,15,Dorin MATEUT,,I82'
18969,322,29,ARG,BILARDO Carlos (ARG),N,11,Nestor FABBRI,,
18970,322,29,ROU,JENEI Emerich (ROU),N,16,Daniel TIMOFTE,,
18971,322,29,ARG,BILARDO Carlos (ARG),N,13,Nestor LORENZO,,
18972,322,29,ROU,JENEI Emerich (ROU),N,17,DUMITRESCU,,
18973,322,29,ARG,BILARDO Carlos (ARG),N,14,Ricardo GIUSTI,,I53'
18974,322,29,ROU,JENEI Emerich (ROU),N,19,Emil SANDOI,,
18975,322,29,ARG,BILARDO Carlos (ARG),N,17,Roberto SENSINI,,
18976,322,29,ROU,JENEI Emerich (ROU),N,20,Zsolt MUZSNAI,,
18977,322,29,ARG,BILARDO Carlos (ARG),N,19,Oscar RUGGERI,,
18978,322,111,CMR,NEPOMNYASHCHI Valeri (RUS),S,16,Thomas NKONO,GK,
18979,322,111,URS,LOBANOVSKYI Valeriy (UKR),S,22,Aleksandr UVAROV,GK,
18980,322,111,CMR,NEPOMNYASHCHI Valeri (RUS),S,2,Andre KANA-BIYIK,,Y61'
18981,322,111,URS,LOBANOVSKYI Valeriy (UKR),S,3,Vagiz KHIDIYATULLIN,,
18982,322,111,CMR,NEPOMNYASHCHI Valeri (RUS),S,3,Jules Denis ONANA,,
18983,322,111,URS,LOBANOVSKYI Valeriy (UKR),S,4,Oleg KUZNETSOV,,
18984,322,111,CMR,NEPOMNYASHCHI Valeri (RUS),S,5,Bertin EBWELLE,,
18985,322,111,URS,LOBANOVSKYI Valeriy (UKR),S,5,Anatoli DEMYANENKO,C,
18986,322,111,CMR,NEPOMNYASHCHI Valeri (RUS),S,6,Emmanuel KUNDE,,O34'
18987,322,111,URS,LOBANOVSKYI Valeriy (UKR),S,7,Serguei ALEINIKOV,,
18988,322,111,CMR,NEPOMNYASHCHI Valeri (RUS),S,7,Francois OMAM-BIYIK,,
18989,322,111,URS,LOBANOVSKYI Valeriy (UKR),S,8,Gennadi LITOVCHENKO,,O72'
18990,322,111,CMR,NEPOMNYASHCHI Valeri (RUS),S,8,Emile MBOUH,,
18991,322,111,URS,LOBANOVSKYI Valeriy (UKR),S,10,Oleg PROTASOV,,G20' Y75'
18992,322,111,CMR,NEPOMNYASHCHI Valeri (RUS),S,10,Louis MFEDE,,
18993,322,111,URS,LOBANOVSKYI Valeriy (UKR),S,11,Igor DOBROVOLSKYI,,G63'
18994,322,111,CMR,NEPOMNYASHCHI Valeri (RUS),S,14,Stephen TATAW,C,
18995,322,111,URS,LOBANOVSKYI Valeriy (UKR),S,17,Andrei ZYGMANTOVICH,,G29'
18996,322,111,CMR,NEPOMNYASHCHI Valeri (RUS),S,17,Victor NDIP,,
18997,322,111,URS,LOBANOVSKYI Valeriy (UKR),S,18,Igor SHALIMOV,,OH46'
18998,322,111,CMR,NEPOMNYASHCHI Valeri (RUS),S,20,Cyrille MAKANAKY,,O56'
18999,322,111,URS,LOBANOVSKYI Valeriy (UKR),S,20,Sergei GORLUKOVICH,,
19000,322,111,CMR,NEPOMNYASHCHI Valeri (RUS),N,1,Joseph Antoine BELL,,
19001,322,111,URS,LOBANOVSKYI Valeriy (UKR),N,1,Rinat DASAEV,,
19002,322,111,CMR,NEPOMNYASHCHI Valeri (RUS),N,4,Benjamin MASSING,,
19003,322,111,URS,LOBANOVSKYI Valeriy (UKR),N,2,Vladimir BESSONOV,,
19004,322,111,CMR,NEPOMNYASHCHI Valeri (RUS),N,9,Roger MILLA,,I34' Y66'
19005,322,111,URS,LOBANOVSKYI Valeriy (UKR),N,6,Vasili RATS,,
19006,322,111,CMR,NEPOMNYASHCHI Valeri (RUS),N,11,Eugene EKEKE,,
19007,322,111,URS,LOBANOVSKYI Valeriy (UKR),N,9,Aleksandr ZAVAROV,,IH46' G52'
19008,322,111,CMR,NEPOMNYASHCHI Valeri (RUS),N,12,Alphonse YOMBI,,
19009,322,111,URS,LOBANOVSKYI Valeriy (UKR),N,12,Aleksandr BORODYUK,,
19010,322,111,CMR,NEPOMNYASHCHI Valeri (RUS),N,13,Jean Claude PAGAL,,I56'
19011,322,111,URS,LOBANOVSKYI Valeriy (UKR),N,13,Akhrik TSVEIBA,,
19012,322,111,CMR,NEPOMNYASHCHI Valeri (RUS),N,15,Thomas LIBIIH,,
19013,322,111,URS,LOBANOVSKYI Valeriy (UKR),N,14,Vladimir LIUTYI,,
19014,322,111,CMR,NEPOMNYASHCHI Valeri (RUS),N,18,Boneventure DJONKEP,,
19015,322,111,URS,LOBANOVSKYI Valeriy (UKR),N,15,Ivan YAREMCHUK,,I72'
19016,322,111,CMR,NEPOMNYASHCHI Valeri (RUS),N,19,Roger FEUTMBA,,
19017,322,111,URS,LOBANOVSKYI Valeriy (UKR),N,16,Viktor CHANOV,,
19018,322,111,CMR,NEPOMNYASHCHI Valeri (RUS),N,21,Emmanuel MABOANG,,
19019,322,111,URS,LOBANOVSKYI Valeriy (UKR),N,19,Sergei FOKIN,,
19020,322,111,CMR,NEPOMNYASHCHI Valeri (RUS),N,22,Jacques SONGOO,,
19021,322,111,URS,LOBANOVSKYI Valeriy (UKR),N,21,Valeri BROSHIN,,
19022,322,114,FRG,BECKENBAUER Franz (GER),S,1,Bodo ILLGNER,GK,
19023,322,114,COL,MATURANA Francisco (COL),S,1,Rene HIGUITA,GK,
19024,322,114,FRG,BECKENBAUER Franz (GER),S,2,Stefan REUTER,,
19025,322,114,COL,MATURANA Francisco (COL),S,2,Andres ESCOBAR,,
19026,322,114,FRG,BECKENBAUER Franz (GER),S,5,Klaus AUGENTHALER,,
19027,322,114,COL,MATURANA Francisco (COL),S,3,Gildardo GOMEZ,,
19028,322,114,FRG,BECKENBAUER Franz (GER),S,6,Guido BUCHWALD,,
19029,322,114,COL,MATURANA Francisco (COL),S,4,Luis HERRERA,,Y15'
19030,322,114,FRG,BECKENBAUER Franz (GER),S,8,Thomas HAESSLER,,I87'
19031,322,114,COL,MATURANA Francisco (COL),S,7,Carlos ESTRADA,,
19032,322,114,FRG,BECKENBAUER Franz (GER),S,9,Rudi VOELLER,,
19033,322,114,COL,MATURANA Francisco (COL),S,8,Gabriel GOMEZ,,Y30'
19034,322,114,FRG,BECKENBAUER Franz (GER),S,10,Lothar MATTHAEUS,C,
19035,322,114,COL,MATURANA Francisco (COL),S,10,Carlos VALDERRAMA,C,
